Team,Game_ID,Points_Scored,Points_Allowed,Win,Field Goals Made,Field Goals Attempted,Free Throws Made,Free Throws Attempted,Three Point Made,Three Point Attempted,Total Points,Offensive Rebounds,Defensive Rebounds,Total Rebounds,Assists,Turnovers,Steals,Blocks,Fouls,Technical Fouls,Offensive_Efficiency,Efficient Points Score,Raw EOP,Two Points Per Attempt,Three Points Per Attempt,Total Points Per Attempt,Scoring_Possesions,Team Play Percent,Possesions,Field Goals Made_Allowed,Field Goals Attempted_Allowed,Free Throws Made_Allowed,Free Throws Attempted_Allowed,Three Point Made_Allowed,Three Point Attempted_Allowed,Total Points_Allowed,Offensive Rebounds_Allowed,Defensive Rebounds_Allowed,Total Rebounds_Allowed,Assists_Allowed,Turnovers_Allowed,Steals_Allowed,Blocks_Allowed,Fouls_Allowed,Technical Fouls_Allowed,Offensive_Efficiency_Allowed,Efficient Points Score_Allowed,Raw EOP_Allowed,Two Points Per Attempt_Allowed,Three Points Per Attempt_Allowed,Total Points Per Attempt_Allowed,Scoring_Possesions_Allowed,Team Play Percent_Allowed,Possesions_Allowed,Offensive_Efficieny_Difference
Racine Lutheran,33025386,63,42,1,23,55,8,14,9,21,63,9,32,41,13,17,3,2,14,0.0,0.276315789,11.60526316,11.55,0.823529412,1.285714286,1.0,24.82857143,0.319955817,84.37,14,64,13,25,1,17,42,16,19,35,2,12,7,5,14,0.0,0.241935484,15.24193548,11.9516129,0.553191489,0.176470588,0.453125,16.704,0.194232558,84.48,0.03438030499999997
Kenosha St. Joseph,33025386,42,63,0,14,64,13,25,1,17,42,16,19,35,2,12,7,5,14,0.0,0.241935484,15.24193548,11.9516129,0.553191489,0.176470588,0.453125,16.704,0.194232558,84.48,23,55,8,14,9,21,63,9,32,41,13,17,3,2,14,0.0,0.276315789,11.60526316,11.55,0.823529412,1.285714286,1.0,24.82857143,0.319955817,84.37,-0.03438030499999997
Racine Lutheran,33025387,69,80,0,26,68,7,12,10,27,69,14,24,38,16,25,13,1,18,0.0,0.242105263,19.36842105,17.664,0.780487805,1.111111111,0.911764706,27.63333333,0.282549421,105.22,29,70,15,27,7,16,80,21,30,51,13,21,19,6,12,0.0,0.337349398,23.27710843,21.02361446,0.814814815,1.3125,0.928571429,32.33333333,0.317616241,96.53,-0.09524413500000004
Kenosha Tremper,33025387,80,69,1,29,70,15,27,7,16,80,21,30,51,13,21,19,6,12,0.0,0.337349398,23.27710843,21.02361446,0.814814815,1.3125,0.928571429,32.33333333,0.317616241,96.53,26,68,7,12,10,27,69,14,24,38,16,25,13,1,18,0.0,0.242105263,19.36842105,17.664,0.780487805,1.111111111,0.911764706,27.63333333,0.282549421,105.22,0.09524413500000004
Racine Lutheran,33025388,53,46,1,16,53,17,25,4,17,53,18,28,46,8,21,8,1,10,0.0,0.390625,17.96875,16.03125,0.666666667,0.705882353,0.679245283,20.624,0.24552381,75.94,16,63,6,11,8,37,46,14,23,37,10,17,9,2,19,0.0,0.210526316,11.15789474,10.08,0.615384615,0.648648649,0.634920635,17.30909091,0.205084016,90.22,0.180098684
Martin Luther,33025388,46,53,0,16,63,6,11,8,37,46,14,23,37,10,17,9,2,19,0.0,0.210526316,11.15789474,10.08,0.615384615,0.648648649,0.634920635,17.30909091,0.205084016,90.22,16,53,17,25,4,17,53,18,28,46,8,21,8,1,10,0.0,0.390625,17.96875,16.03125,0.666666667,0.705882353,0.679245283,20.624,0.24552381,75.94,-0.180098684
Racine Lutheran,33025389,58,71,0,20,60,8,9,10,28,58,19,20,39,13,25,9,4,13,0.0,0.265822785,18.87341772,16.97012658,0.625,1.071428571,0.833333333,22.84444444,0.257837973,88.67,30,68,7,15,4,17,71,20,20,40,12,15,18,5,12,0.0,0.253333333,14.69333333,13.47733333,1.019607843,0.705882353,0.941176471,31.30666667,0.3517603,88.8,0.012489452000000012
Milwaukee Academy of Science,33025389,71,58,1,30,68,7,15,4,17,71,20,20,40,12,15,18,5,12,0.0,0.253333333,14.69333333,13.47733333,1.019607843,0.705882353,0.941176471,31.30666667,0.3517603,88.8,20,60,8,9,10,28,58,19,20,39,13,25,9,4,13,0.0,0.265822785,18.87341772,16.97012658,0.625,1.071428571,0.833333333,22.84444444,0.257837973,88.67,-0.012489452000000012
Racine Lutheran,33025390,58,31,1,23,67,5,12,7,22,58,22,31,53,11,17,10,4,10,0.0,0.219178082,6.794520548,6.996164384,0.711111111,0.954545455,0.791044776,23.83333333,0.268393393,87.26,9,32,1,4,0,8,19,10,20,30,5,13,6,1,12,0.0,0.15,8.7,7.182,0.75,0.0,0.5625,9.1,0.19527897,47.1,0.069178082
Racine St. Catherine's,33025390,31,58,0,9,32,1,4,0,8,19,10,20,30,5,13,6,1,12,0.0,0.15,8.7,7.182,0.75,0.0,0.5625,9.1,0.19527897,47.1,23,67,5,12,7,22,58,22,31,53,11,17,10,4,10,0.0,0.219178082,6.794520548,6.996164384,0.711111111,0.954545455,0.791044776,23.83333333,0.268393393,87.26,-0.069178082
Racine Lutheran,33025391,55,48,1,17,54,14,22,7,21,55,18,27,45,10,22,9,3,15,0.0,0.352941176,16.94117647,15.55764706,0.606060606,1.0,0.759259259,20.56363636,0.242495712,78.34,18,53,8,16,4,21,48,11,22,33,11,18,6,3,20,0.0,0.267605634,14.71830986,13.42309859,0.875,0.571428571,0.754716981,19.6,0.253229974,80.43,0.08533554200000004
St. Thomas More,33025391,48,55,0,18,53,8,16,4,21,48,11,22,33,11,18,6,3,20,0.0,0.267605634,14.71830986,13.42309859,0.875,0.571428571,0.754716981,19.6,0.253229974,80.43,17,54,14,22,7,21,55,18,27,45,10,22,9,3,15,0.0,0.352941176,16.94117647,15.55764706,0.606060606,1.0,0.759259259,20.56363636,0.242495712,78.34,-0.08533554200000004
Racine Lutheran,33025392,68,48,1,24,68,9,12,11,27,68,20,21,41,16,11,8,2,10,0.0,0.333333333,16.0,16.21333333,0.634146341,1.222222222,0.867647059,26.7,0.318615752,84.8,19,46,7,12,3,12,48,8,25,33,12,20,4,3,7,0.0,0.271428571,18.45714286,16.50285714,0.941176471,0.75,0.891304348,20.63333333,0.291431262,75.84,0.061904762
Shoreland Lutheran,33025392,48,68,0,19,46,7,12,3,12,48,8,25,33,12,20,4,3,7,0.0,0.271428571,18.45714286,16.50285714,0.941176471,0.75,0.891304348,20.63333333,0.291431262,75.84,24,68,9,12,11,27,68,20,21,41,16,11,8,2,10,0.0,0.333333333,16.0,16.21333333,0.634146341,1.222222222,0.867647059,26.7,0.318615752,84.8,-0.061904762
Racine Lutheran,33025393,50,56,0,17,53,11,18,5,18,50,14,20,34,6,11,7,2,18,0.0,0.303571429,17.0,14.30428571,0.685714286,0.833333333,0.735849057,19.68888889,0.276529338,70.22,18,48,11,18,9,25,56,13,20,33,16,12,3,3,13,0.0,0.428571429,21.42857143,21.49714286,0.782608696,1.08,0.9375,20.68888889,0.30787037,65.29,-0.125
The Prairie School,33025393,56,50,1,18,48,11,18,9,25,56,13,20,33,16,12,3,3,13,0.0,0.428571429,21.42857143,21.49714286,0.782608696,1.08,0.9375,20.68888889,0.30787037,65.29,17,53,11,18,5,18,50,14,20,34,6,11,7,2,18,0.0,0.303571429,17.0,14.30428571,0.685714286,0.833333333,0.735849057,19.68888889,0.276529338,70.22,0.125
Racine Lutheran,33025394,36,53,0,15,51,4,9,2,21,24,9,18,27,9,20,13,1,16,0.0,0.183098592,9.704225352,8.627605634,0.866666667,0.285714286,0.62745098,15.71111111,0.210604707,81.77,15,46,17,20,6,17,53,11,28,39,10,22,8,0,14,0.0,0.402985075,14.50746269,14.08835821,0.620689655,1.058823529,0.782608696,20.78,0.273421053,74.63,-0.21988648300000002
Wilmot,33025394,53,36,1,15,46,17,20,6,17,53,11,28,39,10,22,8,0,14,0.0,0.402985075,14.50746269,14.08835821,0.620689655,1.058823529,0.782608696,20.78,0.273421053,74.63,15,51,4,9,2,21,24,9,18,27,9,20,13,1,16,0.0,0.183098592,9.704225352,8.627605634,0.866666667,0.285714286,0.62745098,15.71111111,0.210604707,81.77,0.21988648300000002
Racine St. Catherine's,33025405,37,33,1,6,34,11,30,1,4,26,0,0,35,4,11,10,9,16,0.0,0.306122449,10.10204082,8.608163265,0.333333333,0.75,0.382352941,7.613333333,0.133567251,58.6,14,52,5,26,0,5,33,16,32,48,9,29,8,3,25,0.0,0.189189189,7.0,6.614054054,0.595744681,0.0,0.538461538,14.38461538,0.157380912,84.68,0.11693326000000001
Catholic Central,33025405,33,37,0,14,52,5,26,0,5,33,16,32,48,9,29,8,3,25,0.0,0.189189189,7.0,6.614054054,0.595744681,0.0,0.538461538,14.38461538,0.157380912,84.68,6,34,11,30,1,4,26,0,0,35,4,11,10,9,16,0.0,0.306122449,10.10204082,8.608163265,0.333333333,0.75,0.382352941,7.613333333,0.133567251,58.6,-0.11693326000000001
Racine St. Catherine's,33025406,26,42,0,8,29,4,10,2,6,26,0,0,38,2,31,11,4,16,0.0,0.096774194,4.064516129,3.236129032,0.52173913,1.0,0.620689655,8.64,0.135,71.6,14,49,14,15,0,8,42,11,15,26,5,14,22,4,17,0.0,0.333333333,8.666666667,7.853333333,0.682926829,0.0,0.571428571,19.22666667,0.278647343,70.83,-0.23655913900000003
Dominican,33025406,42,26,1,14,49,14,15,0,8,42,11,15,26,5,14,22,4,17,0.0,0.333333333,8.666666667,7.853333333,0.682926829,0.0,0.571428571,19.22666667,0.278647343,70.83,8,29,4,10,2,6,26,0,0,38,2,31,11,4,16,0.0,0.096774194,4.064516129,3.236129032,0.52173913,1.0,0.620689655,8.64,0.135,71.6,0.23655913900000003
Racine St. Catherine's,33025408,36,48,0,7,31,5,22,0,1,19,0,0,33,5,16,5,7,12,0.0,0.192307692,9.230769231,7.746153846,0.466666667,0.0,0.451612903,7.454545455,0.133594005,59.4,20,69,6,10,2,17,48,17,22,39,5,19,15,3,20,0.0,0.144736842,5.210526316,4.51,0.692307692,0.352941176,0.608695652,21.44,0.233043478,97.41,0.04757085
Kenosha St. Joseph,33025408,48,36,1,20,69,6,10,2,17,48,17,22,39,5,19,15,3,20,0.0,0.144736842,5.210526316,4.51,0.692307692,0.352941176,0.608695652,21.44,0.233043478,97.41,7,31,5,22,0,1,19,0,0,33,5,16,5,7,12,0.0,0.192307692,9.230769231,7.746153846,0.466666667,0.0,0.451612903,7.454545455,0.133594005,59.4,-0.04757085
Racine St. Catherine's,33025410,16,69,0,5,35,3,7,1,5,16,0,0,34,3,27,6,3,20,0.0,0.092307692,6.369230769,5.051076923,0.266666667,0.6,0.314285714,5.514285714,0.085097002,76.0,24,57,12,21,9,21,69,15,18,33,19,13,24,6,12,0.0,0.418918919,6.702702703,11.14324324,0.833333333,1.285714286,1.0,26.74285714,0.341107872,76.75,-0.326611227
Martin Luther,33025410,69,16,1,24,57,12,21,9,21,69,15,18,33,19,13,24,6,12,0.0,0.418918919,6.702702703,11.14324324,0.833333333,1.285714286,1.0,26.74285714,0.341107872,76.75,5,35,3,7,1,5,16,0,0,34,3,27,6,3,20,0.0,0.092307692,6.369230769,5.051076923,0.266666667,0.6,0.314285714,5.514285714,0.085097002,76.0,0.326611227
Racine St. Catherine's,33025412,18,67,0,7,37,4,9,0,2,18,9,20,29,5,28,11,2,11,0.0,0.147540984,9.885245902,8.073442623,0.4,0.0,0.378378378,7.711111111,0.112406868,70.17,25,69,5,9,12,28,67,26,22,48,17,13,18,3,9,0.0,0.301369863,5.424657534,8.016438356,0.634146341,1.285714286,0.898550725,26.11111111,0.305036345,81.78,-0.15382887900000003
Racine Lutheran,33025412,67,18,1,25,69,5,9,12,28,67,26,22,48,17,13,18,3,9,0.0,0.301369863,5.424657534,8.016438356,0.634146341,1.285714286,0.898550725,26.11111111,0.305036345,81.78,7,37,4,9,0,2,18,9,20,29,5,28,11,2,11,0.0,0.147540984,9.885245902,8.073442623,0.4,0.0,0.378378378,7.711111111,0.112406868,70.17,0.15382887900000003
Racine St. Catherine's,33025414,46,53,0,10,25,9,19,5,8,42,0,0,43,16,17,17,13,22,0.0,0.431034483,22.84482759,22.60344828,0.588235294,1.875,1.0,11.70526316,0.235993209,52.0,18,64,12,26,5,12,53,0,0,30,12,26,7,5,0,0.0,0.235294118,10.82352941,10.37176471,0.5,1.25,0.640625,20.21538462,0.201348452,115.6,0.19574036500000003
St. Thomas More,33025414,53,46,1,18,64,12,26,5,12,53,0,0,30,12,26,7,5,0,0.0,0.235294118,10.82352941,10.37176471,0.5,1.25,0.640625,20.21538462,0.201348452,115.6,10,25,9,19,5,8,42,0,0,43,16,17,17,13,22,0.0,0.431034483,22.84482759,22.60344828,0.588235294,1.875,1.0,11.70526316,0.235993209,52.0,-0.19574036500000003
Racine St. Catherine's,33025416,33,61,0,13,60,5,17,2,9,33,0,0,17,3,16,3,6,11,0.0,0.101265823,6.17721519,4.92556962,0.431372549,0.666666667,0.466666667,13.58823529,0.164109122,100.0,12,29,7,11,9,17,61,12,29,41,19,22,8,1,13,0.0,0.448275862,14.79310345,17.71586207,0.5,1.588235294,1.137931034,13.78181818,0.248769281,49.76,-0.34701003900000005
Shoreland Lutheran,33025416,61,33,1,12,29,7,11,9,17,61,12,29,41,19,22,8,1,13,0.0,0.448275862,14.79310345,17.71586207,0.5,1.588235294,1.137931034,13.78181818,0.248769281,49.76,13,60,5,17,2,9,33,0,0,17,3,16,3,6,11,0.0,0.101265823,6.17721519,4.92556962,0.431372549,0.666666667,0.466666667,13.58823529,0.164109122,100.0,0.34701003900000005
Randolph,33025418,64,40,1,25,68,8,16,6,20,64,14,18,32,14,17,14,2,16,0.0,0.258823529,10.35294118,10.62211765,0.791666667,0.9,0.823529412,26.6,0.291028446,97.22,15,50,8,15,2,8,40,9,20,29,9,26,16,5,13,0.0,0.223684211,14.31578947,12.41,0.619047619,0.75,0.64,16.70666667,0.203739837,86.37,0.035139318
Cambria-Friesland,33025418,40,64,0,15,50,8,15,2,8,40,9,20,29,9,26,16,5,13,0.0,0.223684211,14.31578947,12.41,0.619047619,0.75,0.64,16.70666667,0.203739837,86.37,25,68,8,16,6,20,64,14,18,32,14,17,14,2,16,0.0,0.258823529,10.35294118,10.62211765,0.791666667,0.9,0.823529412,26.6,0.291028446,97.22,-0.035139318
Randolph,33025419,52,39,1,21,60,7,13,3,14,52,18,20,38,10,14,6,5,10,0.0,0.257575758,10.04545455,9.592121212,0.782608696,0.642857143,0.75,22.50769231,0.284188034,78.74,12,29,5,9,4,24,41,6,20,26,2,14,12,0,13,0.0,0.179487179,9.333333333,7.366153846,3.2,0.5,0.965517241,13.11111111,0.281354316,48.18,0.07808857899999999
Columbus,33025419,39,52,0,12,29,5,9,4,24,41,6,20,26,2,14,12,0,13,0.0,0.179487179,9.333333333,7.366153846,3.2,0.5,0.965517241,13.11111111,0.281354316,48.18,21,60,7,13,3,14,52,18,20,38,10,14,6,5,10,0.0,0.257575758,10.04545455,9.592121212,0.782608696,0.642857143,0.75,22.50769231,0.284188034,78.74,-0.07808857899999999
Randolph,33025420,57,42,1,20,65,14,19,3,17,57,12,13,27,10,11,9,4,13,0.0,0.324324324,13.62162162,12.8172973,0.708333333,0.529411765,0.661538462,24.12631579,0.288592294,89.16,13,35,7,11,3,9,38,23,8,31,7,19,11,4,19,0.0,0.368421053,21.0,17.92,0.769230769,1.0,0.828571429,14.78181818,0.253113325,43.39,-0.044096729
Fall River,33025420,42,57,0,13,35,7,11,3,9,38,23,8,31,7,19,11,4,19,0.0,0.368421053,21.0,17.92,0.769230769,1.0,0.828571429,14.78181818,0.253113325,43.39,20,65,14,19,3,17,57,12,13,27,10,11,9,4,13,0.0,0.324324324,13.62162162,12.8172973,0.708333333,0.529411765,0.661538462,24.12631579,0.288592294,89.16,0.044096729
Randolph,33025421,64,26,1,24,66,9,13,7,16,64,13,10,23,8,12,10,6,10,0.0,0.232876712,6.054794521,6.017534247,0.68,1.3125,0.833333333,26.49230769,0.31841716,90.49,8,35,8,14,2,14,26,9,11,20,5,22,9,0,0,0.0,0.245283019,15.69811321,12.86264151,0.571428571,0.428571429,0.514285714,9.828571429,0.157005933,61.37,-0.012406306999999978
Princeton/Green Lake,33025421,26,64,0,8,35,8,14,2,14,26,9,11,20,5,22,9,0,0,0.0,0.245283019,15.69811321,12.86264151,0.571428571,0.428571429,0.514285714,9.828571429,0.157005933,61.37,24,66,9,13,7,16,64,13,10,23,8,12,10,6,10,0.0,0.232876712,6.054794521,6.017534247,0.68,1.3125,0.833333333,26.49230769,0.31841716,90.49,0.012406306999999978
Randolph,33025422,59,43,1,22,53,12,32,3,6,59,7,16,23,13,11,9,2,17,0.0,0.357142857,15.35714286,15.2,0.808510638,1.5,0.886792453,23.8,0.309895833,77.71,15,45,6,16,7,28,43,16,20,36,7,21,4,0,21,0.0,0.228070175,13.45614035,11.44,0.941176471,0.75,0.822222222,15.9,0.21961326,66.88,0.12907268199999997
Lake Mills,33025422,43,59,0,15,45,6,16,7,28,43,16,20,36,7,21,4,0,21,0.0,0.228070175,13.45614035,11.44,0.941176471,0.75,0.822222222,15.9,0.21961326,66.88,22,53,12,32,3,6,59,7,16,23,13,11,9,2,17,0.0,0.357142857,15.35714286,15.2,0.808510638,1.5,0.886792453,23.8,0.309895833,77.71,-0.12907268199999997
Randolph,33025423,67,28,1,22,54,15,20,8,14,67,9,13,22,10,10,18,2,9,0.0,0.384615385,10.76923077,11.10769231,0.7,1.714285714,0.962962963,26.5,0.368055556,75.97,10,34,5,8,3,8,28,9,15,24,9,28,7,0,0,0.0,0.225806452,15.12903226,13.04258065,0.538461538,1.125,0.676470588,11.25,0.172546012,65.97,0.15880893299999999
Markesan,33025423,28,67,0,10,34,5,8,3,8,28,9,15,24,9,28,7,0,0,0.0,0.225806452,15.12903226,13.04258065,0.538461538,1.125,0.676470588,11.25,0.172546012,65.97,22,54,15,20,8,14,67,9,13,22,10,10,18,2,9,0.0,0.384615385,10.76923077,11.10769231,0.7,1.714285714,0.962962963,26.5,0.368055556,75.97,-0.15880893299999999
Randolph,33025425,67,26,1,25,75,16,32,1,12,67,16,17,33,11,7,14,0,6,0.0,0.350649351,9.116883117,9.86025974,0.761904762,0.25,0.68,28.2,0.297468354,94.88,9,44,1,6,0,3,20,9,26,35,7,27,3,6,0,0.0,0.115942029,7.768115942,6.52057971,0.43902439,0.0,0.409090909,9.066666667,0.123524069,78.97,0.234707322
Montello,33025425,26,67,0,9,44,1,6,0,3,20,9,26,35,7,27,3,6,0,0.0,0.115942029,7.768115942,6.52057971,0.43902439,0.0,0.409090909,9.066666667,0.123524069,78.97,25,75,16,32,1,12,67,16,17,33,11,7,14,0,6,0.0,0.350649351,9.116883117,9.86025974,0.761904762,0.25,0.68,28.2,0.297468354,94.88,-0.234707322
Randolph,33025427,69,28,1,30,64,4,8,5,12,69,10,14,24,11,12,13,4,5,0.0,0.194805195,5.454545455,5.774025974,0.961538462,1.25,1.015625,30.8,0.388888889,90.9,10,47,4,4,4,12,28,6,15,21,8,24,11,3,9,0.0,0.164383562,11.34246575,9.619726027,0.342857143,1.0,0.510638298,11.6,0.159779614,83.38,0.030421632999999976
Rio,33025427,28,69,0,10,47,4,4,4,12,28,6,15,21,8,24,11,3,9,0.0,0.164383562,11.34246575,9.619726027,0.342857143,1.0,0.510638298,11.6,0.159779614,83.38,30,64,4,8,5,12,69,10,14,24,11,12,13,4,5,0.0,0.194805195,5.454545455,5.774025974,0.961538462,1.25,1.015625,30.8,0.388888889,90.9,-0.030421632999999976
Randolph,33025429,73,39,1,30,69,9,16,4,9,73,14,10,24,18,13,10,1,17,0.0,0.313953488,12.24418605,13.60046512,0.866666667,1.333333333,0.927536232,32.025,0.362273756,94.62,12,39,11,22,4,15,39,10,11,21,7,25,8,0,12,0.0,0.295081967,21.54098361,17.94098361,0.666666667,0.8,0.717948718,14.2,0.195054945,68.9,0.018871521000000002
Waterloo,33025429,39,73,0,12,39,11,22,4,15,39,10,11,21,7,25,8,0,12,0.0,0.295081967,21.54098361,17.94098361,0.666666667,0.8,0.717948718,14.2,0.195054945,68.9,30,69,9,16,4,9,73,14,10,24,18,13,10,1,17,0.0,0.313953488,12.24418605,13.60046512,0.866666667,1.333333333,0.927536232,32.025,0.362273756,94.62,-0.018871521000000002
Random Lake,33025430,41,58,0,13,35,9,15,2,16,41,10,21,31,6,15,5,2,7,0.0,0.326086957,18.91304348,15.86086957,1.157894737,0.375,0.8,15.16,0.270714286,53.3,23,61,5,8,7,26,58,14,19,33,6,6,7,4,12,0.0,0.186440678,7.644067797,6.659661017,0.914285714,0.807692308,0.868852459,24.25,0.345441595,76.42,0.139646279
Brown Deer,33025430,58,41,1,23,61,5,8,7,26,58,14,19,33,6,6,7,4,12,0.0,0.186440678,7.644067797,6.659661017,0.914285714,0.807692308,0.868852459,24.25,0.345441595,76.42,13,35,9,15,2,16,41,10,21,31,6,15,5,2,7,0.0,0.326086957,18.91304348,15.86086957,1.157894737,0.375,0.8,15.16,0.270714286,53.3,-0.139646279
Random Lake,33025432,42,49,0,10,24,13,17,3,14,42,4,15,19,6,22,9,3,0,0.0,0.395833333,19.39583333,16.54583333,1.4,0.642857143,0.958333333,13.97647059,0.264705882,51.32,19,50,8,14,3,13,49,12,15,27,12,11,18,0,17,0.0,0.327868852,13.7704918,13.4557377,0.864864865,0.692307692,0.82,20.82857143,0.312741313,68.16,0.06796448100000002
Hilbert,33025432,49,42,1,19,50,8,14,3,13,49,12,15,27,12,11,18,0,17,0.0,0.327868852,13.7704918,13.4557377,0.864864865,0.692307692,0.82,20.82857143,0.312741313,68.16,10,24,13,17,3,14,42,4,15,19,6,22,9,3,0,0.0,0.395833333,19.39583333,16.54583333,1.4,0.642857143,0.958333333,13.97647059,0.264705882,51.32,-0.06796448100000002
Random Lake,33025433,82,35,1,38,68,3,6,1,9,82,20,19,39,23,12,22,3,13,0.0,0.313253012,10.96385542,13.80819277,1.254237288,0.333333333,1.132352941,38.6,0.468446602,85.8,12,42,9,15,2,6,35,9,15,24,8,28,6,2,7,0.0,0.246376812,20.20289855,16.85217391,0.555555556,1.0,0.619047619,14.16,0.186315789,77.17,0.0668762
Kohler,33025433,35,82,0,12,42,9,15,2,6,35,9,15,24,8,28,6,2,7,0.0,0.246376812,20.20289855,16.85217391,0.555555556,1.0,0.619047619,14.16,0.186315789,77.17,38,68,3,6,1,9,82,20,19,39,23,12,22,3,13,0.0,0.313253012,10.96385542,13.80819277,1.254237288,0.333333333,1.132352941,38.6,0.468446602,85.8,-0.0668762
Random Lake,33025434,43,68,0,15,38,10,11,1,19,43,10,12,22,7,17,10,2,9,0.0,0.326923077,22.23076923,18.63461538,1.473684211,0.157894737,0.815789474,18.63636364,0.313743496,59.5,25,50,11,16,7,16,68,11,24,35,17,15,9,4,12,0.0,0.394366197,16.95774648,17.98309859,1.058823529,1.3125,1.14,28.025,0.392507003,73.23,-0.06744311999999997
Mishicot,33025434,68,43,1,25,50,11,16,7,16,68,11,24,35,17,15,9,4,12,0.0,0.394366197,16.95774648,17.98309859,1.058823529,1.3125,1.14,28.025,0.392507003,73.23,15,38,10,11,1,19,43,10,12,22,7,17,10,2,9,0.0,0.326923077,22.23076923,18.63461538,1.473684211,0.157894737,0.815789474,18.63636364,0.313743496,59.5,0.06744311999999997
Random Lake,33025435,46,66,0,14,45,9,12,3,12,46,7,25,32,6,20,7,1,0,0.0,0.234375,15.46875,12.825,0.666666667,0.75,0.688888889,16.7,0.239255014,75.51,26,70,9,16,3,13,66,13,31,44,13,12,12,0,0,0.0,0.268292683,12.34146341,12.0302439,0.807017544,0.692307692,0.785714286,28.025,0.317024887,96.09,-0.033917682999999976
Oostburg,33025435,66,46,1,26,70,9,16,3,13,66,13,31,44,13,12,12,0,0,0.0,0.268292683,12.34146341,12.0302439,0.807017544,0.692307692,0.785714286,28.025,0.317024887,96.09,14,45,9,12,3,12,46,7,25,32,6,20,7,1,0,0.0,0.234375,15.46875,12.825,0.666666667,0.75,0.688888889,16.7,0.239255014,75.51,0.033917682999999976
Random Lake,33025436,67,63,1,22,49,8,20,5,24,67,23,25,48,13,21,17,1,14,0.0,0.35,22.05,20.216,1.36,0.625,1.0,23.28,0.298461538,64.99,22,66,8,15,11,28,63,16,23,39,16,24,6,6,0,0.0,0.266666667,17.86666667,16.82133333,0.578947368,1.178571429,0.833333333,23.70666667,0.246944444,99.28,0.08333333299999995
Ozaukee,33025436,63,67,0,22,66,8,15,11,28,63,16,23,39,16,24,6,6,0,0.0,0.266666667,17.86666667,16.82133333,0.578947368,1.178571429,0.833333333,23.70666667,0.246944444,99.28,22,49,8,20,5,24,67,23,25,48,13,21,17,1,14,0.0,0.35,22.05,20.216,1.36,0.625,1.0,23.28,0.298461538,64.99,-0.08333333299999995
Random Lake,33025437,48,54,0,18,48,3,7,3,13,48,14,31,45,7,32,15,3,26,0.0,0.136986301,7.397260274,6.350684932,0.857142857,0.692307692,0.8125,18.51428571,0.223602484,84.22,17,47,17,37,3,15,54,11,27,38,8,11,23,2,14,0.0,0.454545455,21.81818182,19.34545455,0.875,0.6,0.787234043,20.12432432,0.276433026,65.03,-0.317559154
Reedsville,33025437,54,48,1,17,47,17,37,3,15,54,11,27,38,8,11,23,2,14,0.0,0.454545455,21.81818182,19.34545455,0.875,0.6,0.787234043,20.12432432,0.276433026,65.03,18,48,3,7,3,13,48,14,31,45,7,32,15,3,26,0.0,0.136986301,7.397260274,6.350684932,0.857142857,0.692307692,0.8125,18.51428571,0.223602484,84.22,0.317559154
Random Lake,33025440,49,79,0,13,35,14,22,3,15,49,8,23,31,6,28,16,1,11,0.0,0.327868852,25.90163934,21.18032787,1.0,0.6,0.828571429,16.56363636,0.230691314,68.44,31,54,5,15,10,19,79,9,18,27,21,22,18,4,14,0.0,0.295454545,14.47727273,15.71818182,1.2,1.578947368,1.333333333,31.66666667,0.386178862,87.97,0.032414306999999976
St. Mary Catholic,33025440,79,49,1,31,54,5,15,10,19,79,9,18,27,21,22,18,4,14,0.0,0.295454545,14.47727273,15.71818182,1.2,1.578947368,1.333333333,31.66666667,0.386178862,87.97,13,35,14,22,3,15,49,8,23,31,6,28,16,1,11,0.0,0.327868852,25.90163934,21.18032787,1.0,0.6,0.828571429,16.56363636,0.230691314,68.44,-0.032414306999999976
Reedsville,33025451,45,48,0,16,45,11,13,2,9,45,7,16,23,3,16,12,2,10,0.0,0.245614035,11.78947368,9.52,0.777777778,0.666666667,0.755555556,19.72307692,0.297931676,71.51,20,48,2,3,6,20,48,9,16,25,16,18,8,3,13,0.0,0.246575342,11.09589041,11.43123288,1.0,0.9,0.958333333,20.53333333,0.305555556,75.57,-0.0009613069999999946
Brillion,33025451,48,45,1,20,48,2,3,6,20,48,9,16,25,16,18,8,3,13,0.0,0.246575342,11.09589041,11.43123288,1.0,0.9,0.958333333,20.53333333,0.305555556,75.57,16,45,11,13,2,9,45,7,16,23,3,16,12,2,10,0.0,0.245614035,11.78947368,9.52,0.777777778,0.666666667,0.755555556,19.72307692,0.297931676,71.51,0.0009613069999999946
Reedsville,33025453,72,64,1,19,66,27,30,7,27,72,11,22,33,14,11,11,1,17,0.0,0.5125,32.8,30.381,0.615384615,0.777777778,0.681818182,28.72,0.322696629,91.63,21,51,14,18,8,21,64,5,19,24,15,15,4,1,23,0.0,0.381578947,27.47368421,25.23,0.866666667,1.142857143,0.980392157,25.35555556,0.346387371,81.05,0.13092105299999995
Elkhart Lake-Glenbeulah,33025453,64,72,0,21,51,14,18,8,21,64,5,19,24,15,15,4,1,23,0.0,0.381578947,27.47368421,25.23,0.866666667,1.142857143,0.980392157,25.35555556,0.346387371,81.05,19,66,27,30,7,27,72,11,22,33,14,11,11,1,17,0.0,0.5125,32.8,30.381,0.615384615,0.777777778,0.681818182,28.72,0.322696629,91.63,-0.13092105299999995
